"id","userid","track","artist","genre","city","time","Report_date","Weekday"
17308.0,DF9CE1D0,Шаман,Black-флейта,progressive,Moscow,0.6109606481481481,2023-03-03 00:00:00.000,1900-01-06 00:00:00.000
17310.0,"76F806F9",The Sounds That You've Been Waiting For,Center of the Universe,dance,Moscow,0.35131944444444446,2023-05-10 00:00:00.000,1900-01-04 00:00:00.000
17311.0,"2D291E99",Lady Madonna,Allen Toussaint,rock,Moscow,0.8561805555555555,2023-03-12 00:00:00.000,1900-01-01 00:00:00.000
17312.0,"387536C3",Sad Story (Out Of Luck),Merk & Kremont,dance,Moscow,0.34684027777777776,2023-05-19 00:00:00.000,1900-01-06 00:00:00.000
17313.0,FB4FAD8E,Hooligan,J Fazo,hip,Moscow,0.34708333333333335,2023-04-02 00:00:00.000,1900-01-01 00:00:00.000
17314.0,"26AD44D4",Mentirosa,Mellow Man Ace,pop,Moscow,0.5920949074074074,2023-04-24 00:00:00.000,1900-01-02 00:00:00.000
17315.0,E84418F,It's My Party,Leslie Gore,rock,Saint-Petersburg,0.387349537037037,2023-05-03 00:00:00.000,1900-01-04 00:00:00.000
17316.0,"73D598A9",Feel,Legend B pres. Cenith X,electronic,Saint-Petersburg,0.5685185185185185,2023-02-06 00:00:00.000,1900-01-02 00:00:00.000
17317.0,F4D27EB6,Hijo del Rey (feat. Jansel la Profecia),From the Womb,latin,Moscow,0.9152893518518518,2023-05-16 00:00:00.000,1900-01-03 00:00:00.000
17318.0,AF17B25F,Sailing,Rod Stewart,rock,Moscow,0.8515856481481481,2023-01-09 00:00:00.000,1900-01-02 00:00:00.000
17319.0,D26D83E6,Floating Above,Bryan Carrigan,new,Moscow,0.6107175925925926,2023-04-21 00:00:00.000,1900-01-06 00:00:00.000
17320.0,"706F9179",L'amour Toujours,Gigi D'Agostino,dance,Moscow,0.3690277777777778,2023-05-10 00:00:00.000,1900-01-04 00:00:00.000
17321.0,BD5EB459,The Way You Dream,Michael Stipe,pop,Moscow,0.8613194444444444,2023-03-11 00:00:00.000,1900-01-07 00:00:00.000
17323.0,"7CBD2F47",The Wolf,Cold Blue,dance,Saint-Petersburg,0.3666319444444444,2023-03-12 00:00:00.000,1900-01-01 00:00:00.000
17324.0,"2C60C775",Helpless,The Flirts,pop,Moscow,0.3399884259259259,2023-01-01 00:00:00.000,1900-01-01 00:00:00.000
17325.0,B609870D,Sempiternal,Clubroot,electronic,Moscow,0.8577662037037036,2023-05-09 00:00:00.000,1900-01-03 00:00:00.000
17326.0,"6E2534E6",Grease Your Hair and Get Tattoed,The Razorblades,rock,Saint-Petersburg,0.8895138888888888,2023-04-02 00:00:00.000,1900-01-01 00:00:00.000
17327.0,"7C9D9DE6",Ambrosine,Kevin Jonson,dance,Moscow,0.5677662037037037,2023-02-01 00:00:00.000,1900-01-04 00:00:00.000
17328.0,D76663DF,Magic Pool,Club Camarillo,dance,Saint-Petersburg,0.620625,2023-03-16 00:00:00.000,1900-01-05 00:00:00.000
17329.0,F75D0AAD,Middle of the Moon,Daisy Maybe,electronic,Moscow,0.9049189814814814,2023-05-16 00:00:00.000,1900-01-03 00:00:00.000
17331.0,EE871067,Bob Marley,Reincarnation,reggae,Moscow,0.8418749999999999,2023-03-21 00:00:00.000,1900-01-03 00:00:00.000
17332.0,C1B5BABB,Love Is Dead,Brett Anderson,rock,Saint-Petersburg,0.4001851851851852,2023-02-11 00:00:00.000,1900-01-07 00:00:00.000
17333.0,A3CD6DFC,Almost Is Never Enough Cover,J-Sol,rnb,Moscow,0.5440856481481481,2023-02-25 00:00:00.000,1900-01-07 00:00:00.000
17334.0,CA48A891,Monster Tube,Oscar L,dance,Moscow,0.3360300925925926,2023-02-11 00:00:00.000,1900-01-07 00:00:00.000
17335.0,DF27C2E2,Фальшивые,Aikko,hip,Saint-Petersburg,0.8952083333333333,2023-05-03 00:00:00.000,1900-01-04 00:00:00.000
17336.0,"9F2B2F81",Ters Düz,Sedef Ergin,pop,Moscow,0.864224537037037,2023-03-03 00:00:00.000,1900-01-06 00:00:00.000
17337.0,BCBBF209,Azafata,Johnny Vazquez,latin,Saint-Petersburg,0.8810069444444445,2023-03-11 00:00:00.000,1900-01-07 00:00:00.000
17338.0,"48E5413A",Dreaming,bananafish,rock,Moscow,0.3855092592592593,2023-01-31 00:00:00.000,1900-01-03 00:00:00.000
17339.0,"4EBC4D9D",My Hubby Lit,Chrisette Michele,rnb,Moscow,0.8476041666666667,2023-04-23 00:00:00.000,1900-01-01 00:00:00.000
17340.0,"54359B6",Healed,Matt Ryd,rock,Saint-Petersburg,0.8662037037037037,2023-01-30 00:00:00.000,1900-01-02 00:00:00.000
17341.0,"5C9E8FC6",Mana Mana,ABC Kids,soundtrack,Saint-Petersburg,0.8914004629629629,2023-04-23 00:00:00.000,1900-01-01 00:00:00.000
17343.0,"727FB2EA","898",Hozho,dance,Moscow,0.5972222222222222,2023-03-23 00:00:00.000,1900-01-05 00:00:00.000
17344.0,"1BB4C286","90s Old School Hip Hop",Lumipa,hip,Moscow,0.8671180555555557,2023-03-17 00:00:00.000,1900-01-06 00:00:00.000
17345.0,DB3164E8,Diga Diga Doo,Big Bad Voodoo Daddy,swing,Moscow,0.5602546296296297,2023-03-08 00:00:00.000,1900-01-04 00:00:00.000
17346.0,"283F0359",Headache,Dänu,electronic,Moscow,0.3604282407407407,2023-01-23 00:00:00.000,1900-01-02 00:00:00.000
17347.0,"2148990",Better,Viadrina,dance,Moscow,0.8739120370370371,2023-01-05 00:00:00.000,1900-01-05 00:00:00.000
17348.0,"84E98AF0",If No Other Way (Если иначе нельзя),Александр Городницкий,folk,Saint-Petersburg,0.8346412037037036,2023-01-15 00:00:00.000,1900-01-01 00:00:00.000
17349.0,DE004BE5,Give me a reason to love you,Oriones,world,Saint-Petersburg,0.34049768518518514,2023-03-23 00:00:00.000,1900-01-05 00:00:00.000
17350.0,"99584F7A",Ride Out,Tybeatz,easy,Moscow,0.3694560185185185,2023-02-22 00:00:00.000,1900-01-04 00:00:00.000
17351.0,E56D6954,Va Urma,Feli,pop,Moscow,0.5742939814814815,2023-02-28 00:00:00.000,1900-01-03 00:00:00.000
17352.0,"741CF8D7",Apage Satana,Rotting Christ,extrememetal,Moscow,0.5532175925925926,2023-02-15 00:00:00.000,1900-01-04 00:00:00.000
17353.0,"522AC36E",Por Una Cabeza,Enrique Dumas,latin,Moscow,0.5917361111111111,2023-05-11 00:00:00.000,1900-01-05 00:00:00.000
17354.0,"5E92C4F7",Babylon,Ekali,electronic,Moscow,0.8706365740740741,2023-02-11 00:00:00.000,1900-01-07 00:00:00.000
17355.0,B7E0F553,Diet Gum,John Grant,rock,Moscow,0.38942129629629635,2023-04-01 00:00:00.000,1900-01-07 00:00:00.000
17356.0,AA686277,Dreaming,Abel Ramos,electronic,Moscow,0.3558101851851852,2023-03-28 00:00:00.000,1900-01-03 00:00:00.000
17357.0,"983CA9D4",Дзен,Кассета Кости,local,Saint-Petersburg,0.5739236111111111,2023-03-30 00:00:00.000,1900-01-05 00:00:00.000
17358.0,"1D066D67",Deilig Er Jorden,Kings Of Convenience,indie,Moscow,0.8764814814814814,2023-03-19 00:00:00.000,1900-01-01 00:00:00.000
17359.0,EF8D8ED4,Best Day,Eskimo Callboy,posthardcore,Moscow,0.6069328703703704,2023-02-09 00:00:00.000,1900-01-05 00:00:00.000
17360.0,CCF3F8DA,Gringa,Bright Lights,dance,Moscow,0.6255787037037037,2023-01-09 00:00:00.000,1900-01-02 00:00:00.000
17362.0,"652A4F8E",La thune,Angele,french,Moscow,0.9055902777777778,2023-01-19 00:00:00.000,1900-01-05 00:00:00.000
17363.0,A8809D29,Talking with Strangers,Miya Folick,folk,Saint-Petersburg,0.5557407407407408,2023-01-01 00:00:00.000,1900-01-01 00:00:00.000
17364.0,"6284D60F",Pumped Up Kicks Foster Little Bad Girl David Cruz Domino Jessie,Kid Hitz,pop,Moscow,0.40033564814814815,2023-03-10 00:00:00.000,1900-01-06 00:00:00.000
17365.0,"1A10D17A",Kapımı Çal,Kutsi,world,Moscow,0.5541319444444445,2023-02-24 00:00:00.000,1900-01-06 00:00:00.000
17366.0,"9F074BD7",Anyone Else But You,The Moldy Peaches,folk,Saint-Petersburg,0.8819097222222222,2023-05-04 00:00:00.000,1900-01-05 00:00:00.000
17367.0,A376283C,Если добрый ты,Ансамбль Детские Песни,children,Moscow,0.6140625000000001,2023-02-24 00:00:00.000,1900-01-06 00:00:00.000
17368.0,E166EE5B,A Thing Called Love,Wolfram,indie,Saint-Petersburg,0.9051851851851852,2023-04-04 00:00:00.000,1900-01-03 00:00:00.000
17369.0,"80B4099B",All I Have,Amarionette,rock,Saint-Petersburg,0.40501157407407407,2023-02-28 00:00:00.000,1900-01-03 00:00:00.000
17370.0,B7928655,Blade,Sacha Collisson,blues,Saint-Petersburg,0.3655555555555556,2023-02-10 00:00:00.000,1900-01-06 00:00:00.000
17371.0,E727B797,Buddy,Ivan Smirnov,jazz,Moscow,0.5480787037037037,2023-04-06 00:00:00.000,1900-01-05 00:00:00.000
17373.0,"70DBDF74",Honky Tonk Christmas,Alan Jackson,country,Moscow,0.5632407407407407,2023-04-30 00:00:00.000,1900-01-01 00:00:00.000
17375.0,"8A82AAB4",The Wandering Shadows,Hypno5e,rock,Moscow,0.5674652777777778,2023-03-10 00:00:00.000,1900-01-06 00:00:00.000
17376.0,"2ED237B7",All You Need Is Love,The Hit Nation,rock,Saint-Petersburg,0.550949074074074,2023-04-26 00:00:00.000,1900-01-04 00:00:00.000
17377.0,"279FE081",Toy,Nuri Serinlendirici,world,Moscow,0.5555555555555556,2023-05-25 00:00:00.000,1900-01-05 00:00:00.000
17378.0,B6371B90,Diamonds,Emancipator,electronic,Moscow,0.8760300925925927,2023-03-26 00:00:00.000,1900-01-01 00:00:00.000
17379.0,E8072EC0,The Getz Byrd Address (Gettysburg),Smooth Jazz,jazz,Moscow,0.4103472222222222,2023-02-19 00:00:00.000,1900-01-01 00:00:00.000
17380.0,"58A17B",Wir Lagen Vor Madagaskar,Ginsberger Heidesänger,pop,Moscow,0.8923842592592592,2023-01-16 00:00:00.000,1900-01-02 00:00:00.000
17381.0,"748017C3",Весёлые картинки,Nasled & Lars,rusrap,Saint-Petersburg,0.909050925925926,2023-01-02 00:00:00.000,1900-01-02 00:00:00.000
17382.0,"38BCFE73",Shakira,L´Autentika,latin,Saint-Petersburg,0.5866435185185185,2023-03-21 00:00:00.000,1900-01-03 00:00:00.000
17383.0,"4161FCF2",Бездельник,Бакей,rusrap,Moscow,0.3634837962962963,2023-05-11 00:00:00.000,1900-01-05 00:00:00.000
17386.0,"5166EF61",Of Thee I Sing: Of Thee I Sing,Michael Tilson Thomas,broadway,Moscow,0.5622800925925926,2023-02-28 00:00:00.000,1900-01-03 00:00:00.000
17387.0,B9EC3223,Maisie & Neville,David Beats Goliath,folk,Moscow,0.8698726851851851,2023-03-31 00:00:00.000,1900-01-06 00:00:00.000
17388.0,"3E90B5A4",Crocketts Theme,Thomas Lizzara,dance,Moscow,0.863275462962963,2023-03-28 00:00:00.000,1900-01-03 00:00:00.000
17389.0,DFD1074A,Catla,Velet,rnb,Moscow,0.40041666666666664,2023-04-27 00:00:00.000,1900-01-05 00:00:00.000
17390.0,"5B449CFD",Diamonds for Breakfast,Hunt for the Breeze,electronic,Saint-Petersburg,0.5682523148148148,2023-01-03 00:00:00.000,1900-01-03 00:00:00.000
17391.0,"33FA6D9A",Over and Over,Heartbreakers,pop,Moscow,0.5664699074074074,2023-05-24 00:00:00.000,1900-01-04 00:00:00.000
17392.0,"18AD09F4",Las Fresas,Banda El Recodo De Cruz Lizarraga,latin,Moscow,0.6151041666666667,2023-05-19 00:00:00.000,1900-01-06 00:00:00.000
17393.0,EEE48B6F,Hypnos,Danito & Athina,electronic,Saint-Petersburg,0.5525578703703703,2023-05-23 00:00:00.000,1900-01-03 00:00:00.000
17394.0,"6E7CC62C",They Do,Funtime Productions,hip,Moscow,0.8574537037037038,2023-05-04 00:00:00.000,1900-01-05 00:00:00.000
17396.0,"76E06E09",Spoon,VEGAS BABY,rock,Saint-Petersburg,0.8658449074074074,2023-04-20 00:00:00.000,1900-01-05 00:00:00.000
17397.0,"2196644",My Boy Lollypop,Millie Small,rock,Moscow,0.8491898148148148,2023-04-03 00:00:00.000,1900-01-02 00:00:00.000
17398.0,"1D47CA7F",You & I,Sons Of Maria,electronic,Saint-Petersburg,0.8487268518518518,2023-04-23 00:00:00.000,1900-01-01 00:00:00.000
17399.0,FAD1575D,Counterfeit,Spree Wilson,pop,Saint-Petersburg,0.3853009259259259,2023-04-25 00:00:00.000,1900-01-03 00:00:00.000
17400.0,E9BF1141,Change,Daybehavior,electronic,Moscow,0.8737731481481482,2023-01-08 00:00:00.000,1900-01-01 00:00:00.000
17401.0,"766BB5E1",Koh Phangan,ChillOne,chill,Saint-Petersburg,0.8848958333333333,2023-01-19 00:00:00.000,1900-01-05 00:00:00.000
17402.0,C511224B,Мы рулим тут,Лёша Джей & Андо Джан,hip,Saint-Petersburg,0.6133449074074074,2023-04-01 00:00:00.000,1900-01-07 00:00:00.000
17403.0,B78644B,Kardusen,pg.lost,alternative,Moscow,0.8366435185185185,2023-04-23 00:00:00.000,1900-01-01 00:00:00.000
17404.0,C96D1523,Pressure,Youngblood Hawke,alternative,Moscow,0.8963310185185186,2023-05-26 00:00:00.000,1900-01-06 00:00:00.000
17405.0,"310C3F40",Shift Al Mani,Omar Souleyman,dance,Moscow,0.916423611111111,2023-03-01 00:00:00.000,1900-01-04 00:00:00.000
17406.0,"9609B927",Only Hell Will Embrace the Damned,Enterprise Earth,metal,Moscow,0.562974537037037,2023-04-15 00:00:00.000,1900-01-07 00:00:00.000
17407.0,E115C24E,Holocaust,Big Star,rock,Moscow,0.8831828703703705,2023-01-17 00:00:00.000,1900-01-03 00:00:00.000
17408.0,"644B066D",If U Wanna Dance,Funk Off,world,Saint-Petersburg,0.34407407407407403,2023-03-19 00:00:00.000,1900-01-01 00:00:00.000
17409.0,"598C6DCD",Vagalumes,Pollo,soundtrack,Moscow,0.9152893518518518,2023-05-03 00:00:00.000,1900-01-04 00:00:00.000
17410.0,"48E5ABC2",There Is A Light That Never Goes Out,Speedstar,pop,Saint-Petersburg,0.9061458333333333,2023-05-12 00:00:00.000,1900-01-06 00:00:00.000
17411.0,DAE7F519,Devojko Vestice,Ceca,pop,Moscow,0.851111111111111,2023-04-06 00:00:00.000,1900-01-05 00:00:00.000
17412.0,EC123AF7,Один к тебе мой путь,MystTerra,rock,Saint-Petersburg,0.41521990740740744,2023-03-14 00:00:00.000,1900-01-03 00:00:00.000
17413.0,E87C99ED,Modern Abrasive,Telethon,pop,Moscow,0.8810069444444445,2023-04-29 00:00:00.000,1900-01-07 00:00:00.000
17415.0,BD150E05,Chip 'n' Dales Rescue,LA Session Musos,anime,Moscow,0.3889120370370371,2023-01-31 00:00:00.000,1900-01-03 00:00:00.000
17416.0,"6674A38C",Кнопка,Пыльца,ruspop,Moscow,0.5855439814814815,2023-02-24 00:00:00.000,1900-01-06 00:00:00.000
17417.0,C22A0701,La habibi,Wael Kafoury,world,Moscow,0.8982986111111111,2023-04-01 00:00:00.000,1900-01-07 00:00:00.000
17418.0,B7A6BAA0,Forget,Back2back,urban,Moscow,0.6234837962962964,2023-01-13 00:00:00.000,1900-01-06 00:00:00.000
17419.0,ADBF70A7,Firewalker,Jungle Fire,funk,Moscow,0.8625810185185184,2023-03-06 00:00:00.000,1900-01-02 00:00:00.000
17420.0,"1F7A5B2D",Не уступай,Lunchbox,alternative,Saint-Petersburg,0.9076504629629629,2023-03-22 00:00:00.000,1900-01-04 00:00:00.000
17421.0,"97DE9CB4",Mamaschiba,Tune Brothers,dance,Moscow,0.8477662037037037,2023-01-28 00:00:00.000,1900-01-07 00:00:00.000
17422.0,"5A51D51D",Anno Epilogue,Oliver Davis,classical,Saint-Petersburg,0.8782870370370371,2023-03-04 00:00:00.000,1900-01-07 00:00:00.000
17423.0,"90E400FC",Take,illusionize,dance,Moscow,0.8468402777777778,2023-02-10 00:00:00.000,1900-01-06 00:00:00.000
17424.0,"43F794D",Forevermore,Thurston Moore,alternative,Saint-Petersburg,0.3838657407407407,2023-01-22 00:00:00.000,1900-01-01 00:00:00.000
17425.0,"6D251DCA",The Wedding,Enaid,new,Moscow,0.39803240740740736,2023-03-17 00:00:00.000,1900-01-06 00:00:00.000
17426.0,"40103300000",Frolic (Curb Your Enthusiasm Theme),Luciano Michelini,soundtrack,Saint-Petersburg,0.3384259259259259,2023-03-02 00:00:00.000,1900-01-05 00:00:00.000
17427.0,"702D21AF",Greece 2000,Three Drives,electronic,Saint-Petersburg,0.6219907407407407,2023-01-17 00:00:00.000,1900-01-03 00:00:00.000
17428.0,"800FD94C",Restless Mind,Marius Ziska,rock,Saint-Petersburg,0.8870717592592593,2023-03-23 00:00:00.000,1900-01-05 00:00:00.000
17430.0,"4CF6A90A",Killer,Skism,electronic,Moscow,0.39737268518518515,2023-04-23 00:00:00.000,1900-01-01 00:00:00.000
17431.0,"2931C0DF",Karşıya Çifte Çamlar,Soysal & Cemal,world,Moscow,0.8667476851851852,2023-02-02 00:00:00.000,1900-01-05 00:00:00.000
17432.0,"11DEDDA9",Tear the Pub Down,"1916",rock,Saint-Petersburg,0.5995949074074074,2023-05-12 00:00:00.000,1900-01-06 00:00:00.000
17435.0,"5CCE7D42",Almost Home,Sultan + Shepard,dance,Saint-Petersburg,0.9031481481481481,2023-03-23 00:00:00.000,1900-01-05 00:00:00.000
17436.0,FBD56742,Baby It's Cold Outside,Bette Midler,film,Moscow,0.3550115740740741,2023-02-05 00:00:00.000,1900-01-01 00:00:00.000
17437.0,CAF4840A,Где-то,Варвара Визбор,rnb,Moscow,0.6090972222222223,2023-03-22 00:00:00.000,1900-01-04 00:00:00.000
17438.0,"35813F40",Big Red Rocket Of Love,Rev. Horton Heat,rnr,Saint-Petersburg,0.8830324074074074,2023-03-20 00:00:00.000,1900-01-02 00:00:00.000
17439.0,"3A1355C4",Hollow People,Doctor Flake,dance,Moscow,0.8990277777777779,2023-05-30 00:00:00.000,1900-01-03 00:00:00.000
17440.0,AA286AD6,Jazz Session for Gentlemen,Late Night Music Paradise,jazz,Saint-Petersburg,0.8413425925925927,2023-01-10 00:00:00.000,1900-01-03 00:00:00.000
17441.0,CDE1218F,Old House,Mikhail Olenchenko,instrumental,Moscow,0.5756481481481481,2023-01-19 00:00:00.000,1900-01-05 00:00:00.000
17443.0,CBEE05E0,Bamboleo,Hevito,pop,Moscow,0.6014930555555555,2023-05-13 00:00:00.000,1900-01-07 00:00:00.000
17444.0,"631F8D0C",Vape Nation,Mom Jeans.,emo,Moscow,0.6215162037037038,2023-05-23 00:00:00.000,1900-01-03 00:00:00.000
17445.0,"32758B85",Stairs,Jacob Pavek,rock,Saint-Petersburg,0.6248611111111111,2023-04-08 00:00:00.000,1900-01-07 00:00:00.000
17447.0,"248A3F6B",Babele,The Cube Guys,dance,Moscow,0.8854861111111111,2023-03-12 00:00:00.000,1900-01-01 00:00:00.000
17448.0,"5D28C8F1",That Thing You Do!,The Wonders,film,Saint-Petersburg,0.8726504629629629,2023-02-13 00:00:00.000,1900-01-02 00:00:00.000
17449.0,FD435B1B,Auf uns,Andreas Bourani,pop,Saint-Petersburg,0.3958101851851852,2023-04-23 00:00:00.000,1900-01-01 00:00:00.000
17450.0,D84AFBD,Disfruto,Carla Morrison,indie,Moscow,0.5544791666666666,2023-01-03 00:00:00.000,1900-01-03 00:00:00.000
17452.0,"2E9D1788",Entropy,Degree of Arc,postrock,Moscow,0.6035879629629629,2023-05-31 00:00:00.000,1900-01-04 00:00:00.000
17453.0,DC52FD26,We're Gonna Rock,Cecil Gant,blues,Moscow,0.5686689814814815,2023-01-02 00:00:00.000,1900-01-02 00:00:00.000
17454.0,F13658E0,Зима,Стас Пьеха feat.Андрей Кочнев,ruspop,Saint-Petersburg,0.3880787037037037,2023-03-18 00:00:00.000,1900-01-07 00:00:00.000
17456.0,"9B0590FF",Jean Qui Rit Jean Qui Pleure,Riff Cohen,world,Saint-Petersburg,0.86,2023-03-16 00:00:00.000,1900-01-05 00:00:00.000
17457.0,"3E4BFAA7",Mon Coeur Se Brise,Djam & Fam,pop,Saint-Petersburg,0.4116666666666667,2023-03-23 00:00:00.000,1900-01-05 00:00:00.000
17458.0,"9641F8F3",Yes Yes,Plump DJs,dance,Saint-Petersburg,0.37883101851851847,2023-01-30 00:00:00.000,1900-01-02 00:00:00.000
17459.0,"32CEE708",Mulder and Scully,Catatonia,pop,Moscow,0.6239351851851852,2023-02-05 00:00:00.000,1900-01-01 00:00:00.000
17460.0,"8C25097A",Church Of The Lonely,Cobi,singer,Saint-Petersburg,0.8592708333333333,2023-03-13 00:00:00.000,1900-01-02 00:00:00.000
17461.0,CA662E7E,Are You Havin' Any Fun?,Tony Bennett With The Count Basie Orchestra,alternative,Saint-Petersburg,0.36894675925925924,2023-03-26 00:00:00.000,1900-01-01 00:00:00.000
17462.0,"95397857",Fall,Black Swan Lane,rock,Moscow,0.3431365740740741,2023-03-04 00:00:00.000,1900-01-07 00:00:00.000
17464.0,"75C0D05B",Wrinkle in Time,Philadelphia Slick,hip,Moscow,0.3796875,2023-03-07 00:00:00.000,1900-01-03 00:00:00.000
17465.0,B1FD657A,Beautiful,Throw The Fight,rock,Moscow,0.37192129629629633,2023-02-27 00:00:00.000,1900-01-02 00:00:00.000
17466.0,"8A1736FD",Mack the Knife,Bobby Darin,pop,Saint-Petersburg,0.5974537037037037,2023-03-26 00:00:00.000,1900-01-01 00:00:00.000
17468.0,"19CB7690","1996",Plastic Mermaids,pop,Moscow,0.8393634259259258,2023-01-13 00:00:00.000,1900-01-06 00:00:00.000
17469.0,A0AA1B3C,To the Moon,Stefano Prada & Rockstroh,electronic,Moscow,0.40854166666666664,2023-05-22 00:00:00.000,1900-01-02 00:00:00.000
17470.0,"1E40CB63",Everlasting Picture,Dancing Fantasy,jazz,Moscow,0.5985648148148148,2023-02-16 00:00:00.000,1900-01-05 00:00:00.000
17471.0,"3B7CEAEC",Армия сверху,А.Р.М.И.Я.,ruspop,Saint-Petersburg,0.5443287037037037,2023-04-26 00:00:00.000,1900-01-04 00:00:00.000
17472.0,CE89F112,My Dearest Friend,Guy Bélanger,blues,Moscow,0.34260416666666665,2023-02-01 00:00:00.000,1900-01-04 00:00:00.000
17473.0,"9E0F4B80",Rest in Pussy,THRILL PILL feat. Lil $ega,hip,Moscow,0.8693518518518518,2023-01-20 00:00:00.000,1900-01-06 00:00:00.000
17474.0,B0670B31,Жди меня,Zero People,rusrock,Saint-Petersburg,0.3669328703703704,2023-01-11 00:00:00.000,1900-01-04 00:00:00.000
17476.0,"3CAC5750",Are You Ready For Me,Pretty Vicious,rock,Saint-Petersburg,0.8666550925925925,2023-03-01 00:00:00.000,1900-01-04 00:00:00.000
17477.0,"4858ADB2",Point The Blame,Catch 22,alternative,Moscow,0.6097685185185185,2023-01-05 00:00:00.000,1900-01-05 00:00:00.000
17478.0,BAC4A78D,Oye Compai Juan,Ska Cubano,world,Moscow,0.5882291666666667,2023-04-16 00:00:00.000,1900-01-01 00:00:00.000
17479.0,"2321006A",Joi,Bvaltik,dance,Moscow,0.37363425925925925,2023-01-14 00:00:00.000,1900-01-07 00:00:00.000
17481.0,AD10C04E,Шумел камыш,Иван Суржиков,world,Moscow,0.3977662037037037,2023-04-20 00:00:00.000,1900-01-05 00:00:00.000
17482.0,F303ECAC,Aeon,Näo,electronic,Saint-Petersburg,0.6190740740740741,2023-05-08 00:00:00.000,1900-01-02 00:00:00.000
17483.0,"4B55110D",Daisy Mae Round,Millie Dillmount and Her Glad Rag Band,country,Moscow,0.5700115740740741,2023-05-14 00:00:00.000,1900-01-01 00:00:00.000
17484.0,"1FE80A0D",F.A.S.T,Caïman Philippines,electronic,Moscow,0.4118865740740741,2023-01-12 00:00:00.000,1900-01-05 00:00:00.000
17485.0,A17D3930,Бикфордов шнур,Леона,rusrock,Moscow,0.3853587962962963,2023-01-31 00:00:00.000,1900-01-03 00:00:00.000
17488.0,A9BA726E,Spider,Herbie Hancock,jazz,Moscow,0.5759027777777778,2023-04-07 00:00:00.000,1900-01-06 00:00:00.000
17489.0,"5F19A63B",Flor de azalea,Orquestra Romantico de la Habana,latin,Moscow,0.3566666666666667,2023-05-29 00:00:00.000,1900-01-02 00:00:00.000
17490.0,"3675C08E",Poison Turtle,Oxidaksi,electronic,Moscow,0.8433912037037037,2023-01-15 00:00:00.000,1900-01-01 00:00:00.000
17491.0,EB94B8BE,Все любят Родину,Карандаш,rusrap,Moscow,0.5868171296296296,2023-03-22 00:00:00.000,1900-01-04 00:00:00.000
17493.0,B1942873,Ветераны,D.O.B.,hip,Moscow,0.3660532407407407,2023-03-08 00:00:00.000,1900-01-04 00:00:00.000
17494.0,E82F6328,Lightbringer,До Скону,black,Moscow,0.38035879629629626,2023-05-11 00:00:00.000,1900-01-05 00:00:00.000
17495.0,"3B5863DE","Kingston Be Wise (As Heard In ""Grand Theft Auto V"")",protoje,reggae,Moscow,0.6115625,2023-03-27 00:00:00.000,1900-01-02 00:00:00.000
17496.0,FFB6477A,For the Love of Money (Re-Recorded),Bulletboys,rock,Moscow,0.8644444444444445,2023-05-17 00:00:00.000,1900-01-04 00:00:00.000
17497.0,"8D91F03F",Breaking the Mainframe,Tonebox,dance,Saint-Petersburg,0.8491435185185185,2023-01-14 00:00:00.000,1900-01-07 00:00:00.000
17498.0,"2C71851C",Луна,Несчастный Случай,rusrock,Saint-Petersburg,0.9119097222222222,2023-04-15 00:00:00.000,1900-01-07 00:00:00.000
17499.0,"33FCBD26",Sedúceme (Pop-Balada),La India,pop,Moscow,0.36333333333333334,2023-04-20 00:00:00.000,1900-01-05 00:00:00.000
17500.0,"93EAA95A",For Whom a God Cries For?,Eric Vain,electronic,Moscow,0.8558912037037038,2023-01-21 00:00:00.000,1900-01-07 00:00:00.000
17502.0,"3FAEAFDB",Still a Father,J. Rawls,hiphop,Moscow,0.555324074074074,2023-04-07 00:00:00.000,1900-01-06 00:00:00.000
17503.0,F76A2229,We Own It,Daren,hip,Moscow,0.3360763888888889,2023-03-02 00:00:00.000,1900-01-05 00:00:00.000
17504.0,D27A6FC4,It's Tomorrow Now,Flyying Colours,alternative,Moscow,0.8992129629629629,2023-04-05 00:00:00.000,1900-01-04 00:00:00.000
17505.0,"4B533E3",Šampaňský Rag,Originální pražský synkopický orchestr,jazz,Saint-Petersburg,0.9165277777777777,2023-03-03 00:00:00.000,1900-01-06 00:00:00.000
17506.0,D655A845,Soldats arabica,K Rhyme Le Roi,hip,Moscow,0.37212962962962964,2023-03-08 00:00:00.000,1900-01-04 00:00:00.000
17507.0,BB197D5C,Drive You Home,The Donnies The Amys,pop,Moscow,0.5678240740740741,2023-02-22 00:00:00.000,1900-01-04 00:00:00.000
17508.0,FFA457D0,Believer,Keyshia Cole,urban,Saint-Petersburg,0.3794444444444445,2023-02-11 00:00:00.000,1900-01-07 00:00:00.000
17509.0,"4C03F3CD",Verbal Abuse/Leeches,Slayer,extrememetal,Moscow,0.8712152777777779,2023-03-21 00:00:00.000,1900-01-03 00:00:00.000
17510.0,AB32906C,Mercy,The Blackout City Kids,pop,Moscow,0.8494907407407407,2023-04-05 00:00:00.000,1900-01-04 00:00:00.000
17511.0,"568BE551",Blood From A Stone,Dio,classicmetal,Moscow,0.9034027777777777,2023-01-15 00:00:00.000,1900-01-01 00:00:00.000
17512.0,B04171B1,Clones Can't Dance,EDITORSmmv,rock,Saint-Petersburg,0.8622569444444445,2023-02-13 00:00:00.000,1900-01-02 00:00:00.000
